Instance,Stations(m),RankInBestRun,Fitness,Cycle,StationIndex,StationLoad,StationUtilization(Load/Cycle),TasksSequence
ARC111,12,6,0.000079,12598.0,1,12533,0.9948,1 2 3 4 5 6 10 12 7 9
ARC111,12,6,0.000079,12598.0,2,12590,0.9994,11 18 15 21 29 19 37 13 8 17 20 30 38 46 52 28 36 44 50 16 27 35 43 48 45
ARC111,12,6,0.000079,12598.0,3,12591,0.9994,14 24 23 22 31 39
ARC111,12,6,0.000079,12598.0,4,12592,0.9995,40 33 25 34 32 53
ARC111,12,6,0.000079,12598.0,5,12566,0.9975,42 47 55 57 51 49
ARC111,12,6,0.000079,12598.0,6,12560,0.9970,59 62 54 41 65 67 111
ARC111,12,6,0.000079,12598.0,7,12561,0.9971,56 64 72 26 68 74 110
ARC111,12,6,0.000079,12598.0,8,12529,0.9945,60 61 70 73 69 75 78 104
ARC111,12,6,0.000079,12598.0,9,12572,0.9979,71 77 83 84 89
ARC111,12,6,0.000079,12598.0,10,12478,0.9905,88 58 66 63 76 81 82 87 90
ARC111,12,6,0.000079,12598.0,11,12598,1.0000,79 85 80 86 91 93 92 94 100 99
ARC111,12,6,0.000079,12598.0,12,12229,0.9707,95 98 96 101 105 97 102 106 103 108 107 109
ARC111,12,7,0.000079,12604.0,1,12580,0.9981,1 2 3 4 8 6 5 10 7
ARC111,12,7,0.000079,12604.0,2,12601,0.9998,12 9 11 19 13 18 30 15 21 17 28 16 27 35 43 20 38 46 52 49 48 53 36 44 50
ARC111,12,7,0.000079,12604.0,3,12577,0.9979,26 14 24 25 34 22 29 37 45 51 111 90 104
ARC111,12,7,0.000079,12604.0,4,12468,0.9892,31 39 40 68 23 109
ARC111,12,7,0.000079,12604.0,5,12484,0.9905,42 47 58 55
ARC111,12,7,0.000079,12604.0,6,12478,0.9900,60 56 64 54 33 107
ARC111,12,7,0.000079,12604.0,7,12504,0.9921,62 71 32 41 106
ARC111,12,7,0.000079,12604.0,8,12604,1.0000,59 67 66 72 74 61 70 69
ARC111,12,7,0.000079,12604.0,9,12578,0.9979,73 75 63 57 65 78 79 85 82 87 86 102
ARC111,12,7,0.000079,12604.0,10,12591,0.9990,77 83 84 89 88 100 97 110 108
ARC111,12,7,0.000079,12604.0,11,12404,0.9841,76 80 81 91 94 92
ARC111,12,7,0.000079,12604.0,12,12530,0.9941,93 95 96 98 103 101 105 99
ARC111,12,8,0.000079,12604.0,1,12600,0.9997,1 2 3 4 6 8 9 5 7 111 68 50 51 52 53 45 44 48
ARC111,12,8,0.000079,12604.0,2,12604,1.0000,10 12 11 15 21 17 19 30 13 20 18 29
ARC111,12,8,0.000079,12604.0,3,12589,0.9988,26 14 22 31 23 32 65 16 27 35 24
ARC111,12,8,0.000079,12604.0,4,12594,0.9992,41 25 34 67 43 49 82 86 37 28
ARC111,12,8,0.000079,12604.0,5,12546,0.9954,42 47 57 55 36
ARC111,12,8,0.000079,12604.0,6,12557,0.9963,56 60 54 61 59 38
ARC111,12,8,0.000079,12604.0,7,12520,0.9933,63 33 64 72 74 40 46 66 90
ARC111,12,8,0.000079,12604.0,8,12604,1.0000,76 80 70 62 104
ARC111,12,8,0.000079,12604.0,9,12526,0.9938,39 71 58 73 85
ARC111,12,8,0.000079,12604.0,10,12581,0.9982,75 79 69 77 83 78 84 88 110 107
ARC111,12,8,0.000079,12604.0,11,12519,0.9933,89 81 91 94 92 93 99 87 108 109 103 106 98
ARC111,12,8,0.000079,12604.0,12,12159,0.9647,95 97 100 96 101 105 102
ARC111,12,9,0.000079,12605.0,1,12580,0.9980,1 2 3 4 9 5 8 10 7
ARC111,12,9,0.000079,12605.0,2,12592,0.9990,12 11 15 26 19 14 16 18 6 29 37 30 20 24 17 28 36 45 22 27 35 43 49 44
ARC111,12,9,0.000079,12605.0,3,12578,0.9979,23 32 41 33 13 31 48 51 53 50
ARC111,12,9,0.000079,12605.0,4,12592,0.9990,21 39 40 38 46 52 111 66 67 68 104
ARC111,12,9,0.000079,12605.0,5,12495,0.9913,25 34 63 82 86 65 107
ARC111,12,9,0.000079,12605.0,6,12605,1.0000,42 47 58 55 109
ARC111,12,9,0.000079,12605.0,7,12527,0.9938,61 56 64 72 74 85
ARC111,12,9,0.000079,12605.0,8,12595,0.9992,62 71 54 69 59 79 106
ARC111,12,9,0.000079,12605.0,9,12472,0.9894,57 60 70 73 75 78 102 110 90 87
ARC111,12,9,0.000079,12605.0,10,12429,0.9860,77 83 84 89 88 99 97 108
ARC111,12,9,0.000079,12605.0,11,12404,0.9841,76 81 80 91 92 94
ARC111,12,9,0.000079,12605.0,12,12530,0.9940,93 95 98 103 100 96 101 105
ARC111,12,10,0.000079,12606.0,1,12533,0.9942,1 2 3 4 10 7 6 9 5 12
ARC111,12,10,0.000079,12606.0,2,12592,0.9989,11 8 19 21 17 28 14 24 13 22 16 36 44 31 27
ARC111,12,10,0.000079,12606.0,3,12539,0.9947,30 35 38 25 34 20 46 52 23 18 29 50 37 45 51 43 49 48 53 111
ARC111,12,10,0.000079,12606.0,4,12575,0.9975,32 41 33 42 90
ARC111,12,10,0.000079,12606.0,5,12592,0.9989,47 57 58 66 60 68 65 55 110
ARC111,12,10,0.000079,12606.0,6,12497,0.9914,59 54 56 64 40
ARC111,12,10,0.000079,12606.0,7,12531,0.9941,72 15 26 39 85
ARC111,12,10,0.000079,12606.0,8,12565,0.9967,62 71 63 61 104 108
ARC111,12,10,0.000079,12606.0,9,12604,0.9998,69 70 73 75 79 78 84 88 109 107
ARC111,12,10,0.000079,12606.0,10,12606,1.0000,77 83 67 74 76 82 87 86 106 103
ARC111,12,10,0.000079,12606.0,11,12606,1.0000,81 89 80 91 93 92 94 98 100
ARC111,12,10,0.000079,12606.0,12,12159,0.9645,95 96 97 101 105 99 102
