Instance,Stations(m),RankInBestRun,Fitness,Cycle,StationIndex,StationLoad,StationUtilization(Load/Cycle),TasksSequence
ARC83,12,8,0.000155,6458.0,2,6384,0.9885,4 6 10 25 13
ARC83,12,8,0.000155,6458.0,3,6458,1.0000,17 14 19 22 24 29 18 23
ARC83,12,8,0.000155,6458.0,4,6457,0.9998,7 11 15 21 27 9
ARC83,12,8,0.000155,6458.0,5,6331,0.9803,28 32 33 34 12 36 20
ARC83,12,8,0.000155,6458.0,6,6427,0.9952,38 16 41 30 31 39 45 44
ARC83,12,8,0.000155,6458.0,7,6404,0.9916,47 8 49 46 48 42 50 51 52
ARC83,12,8,0.000155,6458.0,8,6428,0.9954,53 43 26 69 70 72 71 73
ARC83,12,8,0.000155,6458.0,9,6358,0.9845,54 55 56 57 58 59 60 61 62 63 64
ARC83,12,8,0.000155,6458.0,10,6411,0.9927,37 65 66 67 68 75 74
ARC83,12,8,0.000155,6458.0,11,6414,0.9932,76 35 40 77 78 79 80
ARC83,12,8,0.000155,6458.0,12,5441,0.8425,81 82 83
ARC83,12,9,0.000155,6458.0,1,6194,0.9591,1 2 5 3
ARC83,12,9,0.000155,6458.0,2,6384,0.9885,4 6 10 25 13
ARC83,12,9,0.000155,6458.0,3,6458,1.0000,17 14 19 22 24 29 18 23
ARC83,12,9,0.000155,6458.0,4,6457,0.9998,7 11 15 21 27 9
ARC83,12,9,0.000155,6458.0,5,6331,0.9803,28 32 33 34 12 36 20
ARC83,12,9,0.000155,6458.0,6,6427,0.9952,38 16 41 30 31 39 45 44
ARC83,12,9,0.000155,6458.0,7,6404,0.9916,47 8 49 46 48 42 50 51 52
ARC83,12,9,0.000155,6458.0,8,6428,0.9954,53 43 26 69 70 72 71 73
ARC83,12,9,0.000155,6458.0,9,6358,0.9845,54 55 56 57 58 59 60 61 62 63 64
ARC83,12,9,0.000155,6458.0,10,6411,0.9927,37 65 66 67 68 75 74
ARC83,12,9,0.000155,6458.0,11,6414,0.9932,76 35 40 77 78 79 80
ARC83,12,9,0.000155,6458.0,12,5441,0.8425,81 82 83
ARC83,12,10,0.000154,6491.0,1,6194,0.9542,1 2 5 3
ARC83,12,10,0.000154,6491.0,2,6384,0.9835,4 6 10 25 13
ARC83,12,10,0.000154,6491.0,3,6408,0.9872,17 14 19 7 24 29
ARC83,12,10,0.000154,6491.0,4,6486,0.9992,11 15 18 23 21 28 32 33 20
ARC83,12,10,0.000154,6491.0,5,6491,1.0000,34 9 12 36 38 16
ARC83,12,10,0.000154,6491.0,6,6341,0.9769,30 31 41 39 45 47 8 49
ARC83,12,10,0.000154,6491.0,7,6490,0.9998,44 46 48 50 51 42 52 53 54 55
ARC83,12,10,0.000154,6491.0,8,6345,0.9775,43 26 22 27 69 70 72 71
ARC83,12,10,0.000154,6491.0,9,6302,0.9709,73 56 57 58 59 60 61 62 63 64
ARC83,12,10,0.000154,6491.0,10,6411,0.9877,37 65 66 67 68 75 74
ARC83,12,10,0.000154,6491.0,11,6414,0.9881,76 35 40 77 78 79 80
ARC83,12,10,0.000154,6491.0,12,5441,0.8382,81 82 83
