Instance,Stations(m),RankInBestRun,Fitness,Cycle,StationIndex,StationLoad,StationUtilization(Load/Cycle),TasksSequence
BARTHOL2,30,2,0.006993,143.0,1,143,1.0000,1 2 59 50 30 91 61 60
BARTHOL2,30,2,0.006993,143.0,2,141,0.9860,11 105 94 85
BARTHOL2,30,2,0.006993,143.0,3,140,0.9790,51 93 132 69 42
BARTHOL2,30,2,0.006993,143.0,4,143,1.0000,141 79 70
BARTHOL2,30,2,0.006993,143.0,5,142,0.9930,119 57 58 138 62
BARTHOL2,30,2,0.006993,143.0,6,142,0.9930,144 145 3 56
BARTHOL2,30,2,0.006993,143.0,7,141,0.9860,73 88 63 6 5 33 12
BARTHOL2,30,2,0.006993,143.0,8,142,0.9930,139 7 142 86
BARTHOL2,30,2,0.006993,143.0,9,142,0.9930,147 146
BARTHOL2,30,2,0.006993,143.0,10,137,0.9580,4 8 92 71
BARTHOL2,30,2,0.006993,143.0,11,143,1.0000,87 13 64 96
BARTHOL2,30,2,0.006993,143.0,12,140,0.9790,9 74 104 140 75
BARTHOL2,30,2,0.006993,143.0,13,141,0.9860,32 52 65 35 34 10
BARTHOL2,30,2,0.006993,143.0,14,136,0.9510,148 99 80
BARTHOL2,30,2,0.006993,143.0,15,143,1.0000,100 14 15 53 66
BARTHOL2,30,2,0.006993,143.0,16,141,0.9860,67 68 143 16
BARTHOL2,30,2,0.006993,143.0,17,142,0.9930,17 81 18 19 95 43 20
BARTHOL2,30,2,0.006993,143.0,18,143,1.0000,44 98 101 103
BARTHOL2,30,2,0.006993,143.0,19,142,0.9930,102 23 24 21 127 97 22
BARTHOL2,30,2,0.006993,143.0,20,142,0.9930,28 26 25 27 29 31 48 137
BARTHOL2,30,2,0.006993,143.0,21,141,0.9860,36 37 38 39
BARTHOL2,30,2,0.006993,143.0,22,141,0.9860,45 46 47 89
BARTHOL2,30,2,0.006993,143.0,23,143,1.0000,40 41 54 55 133
BARTHOL2,30,2,0.006993,143.0,24,143,1.0000,72 134 49 76 77 78 82
BARTHOL2,30,2,0.006993,143.0,25,143,1.0000,83 84 106 107 90 111 131
BARTHOL2,30,2,0.006993,143.0,26,139,0.9720,112 113 123 124 114 115
BARTHOL2,30,2,0.006993,143.0,27,139,0.9720,120 121 122 128 116 129
BARTHOL2,30,2,0.006993,143.0,28,142,0.9930,108 109 125
BARTHOL2,30,2,0.006993,143.0,29,137,0.9580,135 130 136
BARTHOL2,30,2,0.006993,143.0,30,140,0.9790,110 117 118 126
BARTHOL2,30,3,0.006993,143.0,1,143,1.0000,1 2 59 50 30 91 61 60
BARTHOL2,30,3,0.006993,143.0,2,141,0.9860,11 105 94 85
BARTHOL2,30,3,0.006993,143.0,3,140,0.9790,51 93 132 69 42
BARTHOL2,30,3,0.006993,143.0,4,143,1.0000,141 79 70
BARTHOL2,30,3,0.006993,143.0,5,142,0.9930,119 57 58 138 62
BARTHOL2,30,3,0.006993,143.0,6,142,0.9930,144 145 3 56
BARTHOL2,30,3,0.006993,143.0,7,141,0.9860,73 88 63 6 5 33 12
BARTHOL2,30,3,0.006993,143.0,8,142,0.9930,139 7 142 86
BARTHOL2,30,3,0.006993,143.0,9,143,1.0000,147 4 71
BARTHOL2,30,3,0.006993,143.0,10,141,0.9860,8 92 87 140
BARTHOL2,30,3,0.006993,143.0,11,143,1.0000,13 64 65 9 96 80
BARTHOL2,30,3,0.006993,143.0,12,136,0.9510,74 104 32 52 10 75
BARTHOL2,30,3,0.006993,143.0,13,139,0.9720,146 35 14 53
BARTHOL2,30,3,0.006993,143.0,14,137,0.9580,34 148 66
BARTHOL2,30,3,0.006993,143.0,15,143,1.0000,99 100 15
BARTHOL2,30,3,0.006993,143.0,16,141,0.9860,67 68 143 16
BARTHOL2,30,3,0.006993,143.0,17,142,0.9930,17 81 18 19 95 43 20
BARTHOL2,30,3,0.006993,143.0,18,143,1.0000,44 98 101 103
BARTHOL2,30,3,0.006993,143.0,19,142,0.9930,102 127 97 23 24 21 22
BARTHOL2,30,3,0.006993,143.0,20,142,0.9930,26 28 25 27 29 31 48 137
BARTHOL2,30,3,0.006993,143.0,21,141,0.9860,36 37 38 39
BARTHOL2,30,3,0.006993,143.0,22,141,0.9860,45 46 47 89
BARTHOL2,30,3,0.006993,143.0,23,143,1.0000,40 41 54 55 133
BARTHOL2,30,3,0.006993,143.0,24,143,1.0000,72 134 49 76 77 78 82
BARTHOL2,30,3,0.006993,143.0,25,143,1.0000,83 84 106 107 90 111 131
BARTHOL2,30,3,0.006993,143.0,26,139,0.9720,112 113 123 124 114 115
BARTHOL2,30,3,0.006993,143.0,27,139,0.9720,120 121 122 128 116 129
BARTHOL2,30,3,0.006993,143.0,28,142,0.9930,108 109 125
BARTHOL2,30,3,0.006993,143.0,29,137,0.9580,135 130 136
BARTHOL2,30,3,0.006993,143.0,30,140,0.9790,110 117 118 126
BARTHOL2,30,4,0.006993,143.0,1,143,1.0000,1 2 59 50 30 91 61 60
BARTHOL2,30,4,0.006993,143.0,2,141,0.9860,11 105 94 85
BARTHOL2,30,4,0.006993,143.0,3,140,0.9790,51 93 132 69 42
BARTHOL2,30,4,0.006993,143.0,4,143,1.0000,141 79 70
BARTHOL2,30,4,0.006993,143.0,5,142,0.9930,119 57 58 138 62
BARTHOL2,30,4,0.006993,143.0,6,142,0.9930,144 145 3 56
BARTHOL2,30,4,0.006993,143.0,7,141,0.9860,73 88 63 6 5 33 12
BARTHOL2,30,4,0.006993,143.0,8,142,0.9930,139 7 142 86
BARTHOL2,30,4,0.006993,143.0,9,143,1.0000,147 4 71
BARTHOL2,30,4,0.006993,143.0,10,141,0.9860,8 92 87 140
BARTHOL2,30,4,0.006993,143.0,11,143,1.0000,13 64 65 9 96 80
BARTHOL2,30,4,0.006993,143.0,12,136,0.9510,74 104 32 52 10 75
BARTHOL2,30,4,0.006993,143.0,13,139,0.9720,146 35 14 53
BARTHOL2,30,4,0.006993,143.0,14,137,0.9580,34 148 66
BARTHOL2,30,4,0.006993,143.0,15,143,1.0000,99 100 15
BARTHOL2,30,4,0.006993,143.0,16,141,0.9860,67 68 143 16
BARTHOL2,30,4,0.006993,143.0,17,142,0.9930,17 81 18 19 95 43 20
BARTHOL2,30,4,0.006993,143.0,18,143,1.0000,44 98 101 103
BARTHOL2,30,4,0.006993,143.0,19,142,0.9930,102 127 97 23 24 21 22
BARTHOL2,30,4,0.006993,143.0,20,142,0.9930,26 28 25 27 29 31 48 137
BARTHOL2,30,4,0.006993,143.0,21,141,0.9860,36 37 38 39
BARTHOL2,30,4,0.006993,143.0,22,141,0.9860,45 46 47 89
BARTHOL2,30,4,0.006993,143.0,23,143,1.0000,40 41 54 55 133
BARTHOL2,30,4,0.006993,143.0,24,143,1.0000,72 134 49 76 77 78 82
BARTHOL2,30,4,0.006993,143.0,25,143,1.0000,83 84 106 107 90 111 131
BARTHOL2,30,4,0.006993,143.0,26,142,0.9930,108 109 125
BARTHOL2,30,4,0.006993,143.0,27,137,0.9580,112 113 116 123 124
BARTHOL2,30,4,0.006993,143.0,28,141,0.9860,114 115 120 121 122 128 129
BARTHOL2,30,4,0.006993,143.0,29,137,0.9580,135 130 136
BARTHOL2,30,4,0.006993,143.0,30,140,0.9790,110 117 118 126
BARTHOL2,30,5,0.006993,143.0,1,143,1.0000,2 91 64 94 60 42
BARTHOL2,30,5,0.006993,143.0,2,143,1.0000,132 58 138 33 32 1
BARTHOL2,30,5,0.006993,143.0,3,142,0.9930,144 145 92
BARTHOL2,30,5,0.006993,143.0,4,141,0.9860,74 35 34 59 75 61
BARTHOL2,30,5,0.006993,143.0,5,139,0.9720,43 44 50 62
BARTHOL2,30,5,0.006993,143.0,6,137,0.9580,30 105 51 63
BARTHOL2,30,5,0.006993,143.0,7,143,1.0000,69 79 80 85 3
BARTHOL2,30,5,0.006993,143.0,8,140,0.9790,141 119 57 70 52
BARTHOL2,30,5,0.006993,143.0,9,140,0.9790,5 7 4 6 11
BARTHOL2,30,5,0.006993,143.0,10,140,0.9790,9 93 139 142
BARTHOL2,30,5,0.006993,143.0,11,142,0.9930,147 146
BARTHOL2,30,5,0.006993,143.0,12,142,0.9930,148 143
BARTHOL2,30,5,0.006993,143.0,13,142,0.9930,8 10 14 15 65
BARTHOL2,30,5,0.006993,143.0,14,143,1.0000,16 17 19 71 140 53
BARTHOL2,30,5,0.006993,143.0,15,143,1.0000,56 73 88 96 86
BARTHOL2,30,5,0.006993,143.0,16,143,1.0000,87 104 99
BARTHOL2,30,5,0.006993,143.0,17,138,0.9650,100 66 67 68 95 81 12
BARTHOL2,30,5,0.006993,143.0,18,141,0.9860,18 13 98 101 103 20
BARTHOL2,30,5,0.006993,143.0,19,142,0.9930,102 127 97 23 24 21 22
BARTHOL2,30,5,0.006993,143.0,20,139,0.9720,26 27 25 28 29 31 48 125
BARTHOL2,30,5,0.006993,143.0,21,141,0.9860,36 37 38 39
BARTHOL2,30,5,0.006993,143.0,22,142,0.9930,45 46 47 124
BARTHOL2,30,5,0.006993,143.0,23,143,1.0000,40 41 54 72 76
BARTHOL2,30,5,0.006993,143.0,24,139,0.9720,55 133 134 90 49 111
BARTHOL2,30,5,0.006993,143.0,25,143,1.0000,77 78 82 83 84 106 107 115
BARTHOL2,30,5,0.006993,143.0,26,142,0.9930,112 113 123 114 116
BARTHOL2,30,5,0.006993,143.0,27,140,0.9790,120 121 122 128 129 117
BARTHOL2,30,5,0.006993,143.0,28,141,0.9860,108 109 131
BARTHOL2,30,5,0.006993,143.0,29,142,0.9930,135 130 137 89 110
BARTHOL2,30,5,0.006993,143.0,30,138,0.9650,136 118 126
BARTHOL2,30,6,0.006993,143.0,1,143,1.0000,1 2 59 50 30 91 61 60
BARTHOL2,30,6,0.006993,143.0,2,141,0.9860,11 105 94 85
BARTHOL2,30,6,0.006993,143.0,3,140,0.9790,51 93 132 69 42
BARTHOL2,30,6,0.006993,143.0,4,143,1.0000,141 79 70
BARTHOL2,30,6,0.006993,143.0,5,142,0.9930,119 57 58 138 62
BARTHOL2,30,6,0.006993,143.0,6,142,0.9930,144 145 3 56
BARTHOL2,30,6,0.006993,143.0,7,141,0.9860,73 88 63 6 5 33 12
BARTHOL2,30,6,0.006993,143.0,8,142,0.9930,139 7 142 86
BARTHOL2,30,6,0.006993,143.0,9,142,0.9930,147 146
BARTHOL2,30,6,0.006993,143.0,10,137,0.9580,4 8 92 71
BARTHOL2,30,6,0.006993,143.0,11,143,1.0000,87 13 64 96
BARTHOL2,30,6,0.006993,143.0,12,140,0.9790,9 74 104 140 75
BARTHOL2,30,6,0.006993,143.0,13,141,0.9860,32 52 65 35 34 10
BARTHOL2,30,6,0.006993,143.0,14,136,0.9510,148 99 80
BARTHOL2,30,6,0.006993,143.0,15,143,1.0000,100 14 15 53 66
BARTHOL2,30,6,0.006993,143.0,16,141,0.9860,67 68 143 16
BARTHOL2,30,6,0.006993,143.0,17,142,0.9930,17 81 18 19 95 43 20
BARTHOL2,30,6,0.006993,143.0,18,143,1.0000,44 98 101 103
BARTHOL2,30,6,0.006993,143.0,19,142,0.9930,102 23 127 21 24 97 22
BARTHOL2,30,6,0.006993,143.0,20,142,0.9930,28 26 25 27 29 31 48 137
BARTHOL2,30,6,0.006993,143.0,21,141,0.9860,36 37 38 39
BARTHOL2,30,6,0.006993,143.0,22,141,0.9860,45 46 47 89
BARTHOL2,30,6,0.006993,143.0,23,143,1.0000,40 41 54 55 133
BARTHOL2,30,6,0.006993,143.0,24,143,1.0000,72 134 49 76 77 78 82
BARTHOL2,30,6,0.006993,143.0,25,143,1.0000,83 84 106 107 90 111 131
BARTHOL2,30,6,0.006993,143.0,26,139,0.9720,112 113 123 124 114 115
BARTHOL2,30,6,0.006993,143.0,27,139,0.9720,120 121 122 128 116 129
BARTHOL2,30,6,0.006993,143.0,28,142,0.9930,108 109 125
BARTHOL2,30,6,0.006993,143.0,29,137,0.9580,135 130 136
BARTHOL2,30,6,0.006993,143.0,30,140,0.9790,110 117 118 126
BARTHOL2,30,7,0.006993,143.0,1,143,1.0000,2 91 64 94 60 42
BARTHOL2,30,7,0.006993,143.0,2,143,1.0000,132 58 138 33 32 1
BARTHOL2,30,7,0.006993,143.0,3,142,0.9930,144 145 92
BARTHOL2,30,7,0.006993,143.0,4,141,0.9860,74 35 34 59 75 61
BARTHOL2,30,7,0.006993,143.0,5,139,0.9720,43 44 50 62
BARTHOL2,30,7,0.006993,143.0,6,137,0.9580,30 105 51 63
BARTHOL2,30,7,0.006993,143.0,7,143,1.0000,69 79 80 85 3
BARTHOL2,30,7,0.006993,143.0,8,140,0.9790,141 119 57 70 52
BARTHOL2,30,7,0.006993,143.0,9,140,0.9790,5 7 4 6 11
BARTHOL2,30,7,0.006993,143.0,10,140,0.9790,9 93 139 142
BARTHOL2,30,7,0.006993,143.0,11,142,0.9930,147 146
BARTHOL2,30,7,0.006993,143.0,12,142,0.9930,148 143
BARTHOL2,30,7,0.006993,143.0,13,142,0.9930,8 10 14 15 65
BARTHOL2,30,7,0.006993,143.0,14,143,1.0000,16 17 19 71 140 53
BARTHOL2,30,7,0.006993,143.0,15,143,1.0000,56 73 88 96 86
BARTHOL2,30,7,0.006993,143.0,16,143,1.0000,87 104 99
BARTHOL2,30,7,0.006993,143.0,17,138,0.9650,100 66 67 68 95 81 12
BARTHOL2,30,7,0.006993,143.0,18,141,0.9860,18 13 98 101 103 20
BARTHOL2,30,7,0.006993,143.0,19,142,0.9930,102 127 97 23 24 21 22
BARTHOL2,30,7,0.006993,143.0,20,139,0.9720,26 27 25 28 29 31 48 125
BARTHOL2,30,7,0.006993,143.0,21,141,0.9860,36 37 38 39
BARTHOL2,30,7,0.006993,143.0,22,142,0.9930,45 46 47 124
BARTHOL2,30,7,0.006993,143.0,23,143,1.0000,40 41 54 55 133
BARTHOL2,30,7,0.006993,143.0,24,139,0.9720,72 134 90 49 76 111
BARTHOL2,30,7,0.006993,143.0,25,143,1.0000,77 78 82 83 84 106 107 115
BARTHOL2,30,7,0.006993,143.0,26,142,0.9930,112 113 123 114 116
BARTHOL2,30,7,0.006993,143.0,27,140,0.9790,120 121 122 128 129 117
BARTHOL2,30,7,0.006993,143.0,28,141,0.9860,108 109 131
BARTHOL2,30,7,0.006993,143.0,29,142,0.9930,135 130 137 89 110
BARTHOL2,30,7,0.006993,143.0,30,138,0.9650,136 118 126
BARTHOL2,30,8,0.006993,143.0,1,143,1.0000,1 2 59 50 30 91 61 60
BARTHOL2,30,8,0.006993,143.0,2,141,0.9860,11 105 94 85
BARTHOL2,30,8,0.006993,143.0,3,140,0.9790,51 93 132 69 42
BARTHOL2,30,8,0.006993,143.0,4,143,1.0000,141 79 70
BARTHOL2,30,8,0.006993,143.0,5,142,0.9930,119 57 58 138 62
BARTHOL2,30,8,0.006993,143.0,6,142,0.9930,144 145 3 56
BARTHOL2,30,8,0.006993,143.0,7,141,0.9860,73 88 63 6 5 33 12
BARTHOL2,30,8,0.006993,143.0,8,142,0.9930,139 7 142 86
BARTHOL2,30,8,0.006993,143.0,9,142,0.9930,147 146
BARTHOL2,30,8,0.006993,143.0,10,137,0.9580,4 8 92 71
BARTHOL2,30,8,0.006993,143.0,11,143,1.0000,87 13 64 96
BARTHOL2,30,8,0.006993,143.0,12,140,0.9790,9 74 104 140 75
BARTHOL2,30,8,0.006993,143.0,13,141,0.9860,32 52 65 35 34 10
BARTHOL2,30,8,0.006993,143.0,14,136,0.9510,148 99 80
BARTHOL2,30,8,0.006993,143.0,15,143,1.0000,100 14 15 53 66
BARTHOL2,30,8,0.006993,143.0,16,141,0.9860,67 68 143 16
BARTHOL2,30,8,0.006993,143.0,17,142,0.9930,17 81 18 19 95 43 20
BARTHOL2,30,8,0.006993,143.0,18,143,1.0000,44 98 101 103
BARTHOL2,30,8,0.006993,143.0,19,142,0.9930,102 127 97 23 24 21 22
BARTHOL2,30,8,0.006993,143.0,20,142,0.9930,26 28 25 27 29 31 48 137
BARTHOL2,30,8,0.006993,143.0,21,141,0.9860,36 37 38 39
BARTHOL2,30,8,0.006993,143.0,22,141,0.9860,45 46 47 89
BARTHOL2,30,8,0.006993,143.0,23,143,1.0000,40 41 54 55 133
BARTHOL2,30,8,0.006993,143.0,24,143,1.0000,72 134 49 76 77 78 82
BARTHOL2,30,8,0.006993,143.0,25,143,1.0000,83 84 106 107 90 111 131
BARTHOL2,30,8,0.006993,143.0,26,139,0.9720,112 113 123 124 114 115
BARTHOL2,30,8,0.006993,143.0,27,139,0.9720,120 121 122 128 116 129
BARTHOL2,30,8,0.006993,143.0,28,142,0.9930,108 109 125
BARTHOL2,30,8,0.006993,143.0,29,137,0.9580,135 130 136
BARTHOL2,30,8,0.006993,143.0,30,140,0.9790,110 117 118 126
BARTHOL2,30,9,0.006993,143.0,1,143,1.0000,1 2 59 50 30 91 61 60
BARTHOL2,30,9,0.006993,143.0,2,141,0.9860,11 105 94 85
BARTHOL2,30,9,0.006993,143.0,3,140,0.9790,51 93 132 69 42
BARTHOL2,30,9,0.006993,143.0,4,143,1.0000,141 79 70
BARTHOL2,30,9,0.006993,143.0,5,142,0.9930,119 57 58 138 62
BARTHOL2,30,9,0.006993,143.0,6,142,0.9930,144 145 3 56
BARTHOL2,30,9,0.006993,143.0,7,141,0.9860,73 88 63 6 5 33 12
BARTHOL2,30,9,0.006993,143.0,8,142,0.9930,139 7 142 86
BARTHOL2,30,9,0.006993,143.0,9,142,0.9930,147 146
BARTHOL2,30,9,0.006993,143.0,10,137,0.9580,4 8 92 71
BARTHOL2,30,9,0.006993,143.0,11,143,1.0000,87 13 64 96
BARTHOL2,30,9,0.006993,143.0,12,140,0.9790,9 74 104 140 75
BARTHOL2,30,9,0.006993,143.0,13,141,0.9860,32 52 65 35 34 10
BARTHOL2,30,9,0.006993,143.0,14,136,0.9510,148 99 80
BARTHOL2,30,9,0.006993,143.0,15,143,1.0000,100 14 15 53 66
BARTHOL2,30,9,0.006993,143.0,16,141,0.9860,67 68 143 16
BARTHOL2,30,9,0.006993,143.0,17,142,0.9930,17 81 18 19 95 43 20
BARTHOL2,30,9,0.006993,143.0,18,143,1.0000,44 98 101 103
BARTHOL2,30,9,0.006993,143.0,19,142,0.9930,102 23 24 21 127 97 22
BARTHOL2,30,9,0.006993,143.0,20,142,0.9930,28 26 25 27 29 31 48 137
BARTHOL2,30,9,0.006993,143.0,21,141,0.9860,36 37 38 39
BARTHOL2,30,9,0.006993,143.0,22,141,0.9860,45 46 47 89
BARTHOL2,30,9,0.006993,143.0,23,143,1.0000,40 41 54 55 133
BARTHOL2,30,9,0.006993,143.0,24,143,1.0000,72 134 49 76 77 78 82
BARTHOL2,30,9,0.006993,143.0,25,143,1.0000,83 84 106 107 90 111 131
BARTHOL2,30,9,0.006993,143.0,26,139,0.9720,112 113 123 124 114 115
BARTHOL2,30,9,0.006993,143.0,27,139,0.9720,120 121 122 128 116 129
BARTHOL2,30,9,0.006993,143.0,28,142,0.9930,108 109 125
BARTHOL2,30,9,0.006993,143.0,29,137,0.9580,135 130 136
BARTHOL2,30,9,0.006993,143.0,30,140,0.9790,110 117 118 126
BARTHOL2,30,10,0.006993,143.0,1,143,1.0000,1 2 59 50 30 91 61 60
BARTHOL2,30,10,0.006993,143.0,2,141,0.9860,11 105 94 85
BARTHOL2,30,10,0.006993,143.0,3,140,0.9790,51 93 132 69 42
BARTHOL2,30,10,0.006993,143.0,4,143,1.0000,141 79 70
BARTHOL2,30,10,0.006993,143.0,5,142,0.9930,119 57 58 138 62
BARTHOL2,30,10,0.006993,143.0,6,142,0.9930,144 145 3 56
BARTHOL2,30,10,0.006993,143.0,7,141,0.9860,73 88 63 6 5 33 12
BARTHOL2,30,10,0.006993,143.0,8,142,0.9930,139 7 142 86
BARTHOL2,30,10,0.006993,143.0,9,142,0.9930,147 146
BARTHOL2,30,10,0.006993,143.0,10,137,0.9580,4 8 92 71
BARTHOL2,30,10,0.006993,143.0,11,143,1.0000,87 13 64 96
BARTHOL2,30,10,0.006993,143.0,12,140,0.9790,9 74 104 140 75
BARTHOL2,30,10,0.006993,143.0,13,141,0.9860,32 52 65 35 34 10
BARTHOL2,30,10,0.006993,143.0,14,136,0.9510,148 99 80
BARTHOL2,30,10,0.006993,143.0,15,143,1.0000,100 14 15 53 66
BARTHOL2,30,10,0.006993,143.0,16,141,0.9860,67 68 143 16
BARTHOL2,30,10,0.006993,143.0,17,142,0.9930,17 81 18 19 95 43 20
BARTHOL2,30,10,0.006993,143.0,18,143,1.0000,44 98 101 103
BARTHOL2,30,10,0.006993,143.0,19,142,0.9930,102 23 24 21 127 97 22
BARTHOL2,30,10,0.006993,143.0,20,142,0.9930,28 26 25 27 29 31 48 137
BARTHOL2,30,10,0.006993,143.0,21,141,0.9860,36 37 38 39
BARTHOL2,30,10,0.006993,143.0,22,141,0.9860,45 46 47 89
BARTHOL2,30,10,0.006993,143.0,23,143,1.0000,40 41 54 55 133
BARTHOL2,30,10,0.006993,143.0,24,143,1.0000,72 134 49 76 77 78 82
BARTHOL2,30,10,0.006993,143.0,25,143,1.0000,83 84 106 107 90 111 131
BARTHOL2,30,10,0.006993,143.0,26,139,0.9720,112 113 123 124 114 115
BARTHOL2,30,10,0.006993,143.0,27,139,0.9720,120 121 122 128 116 129
BARTHOL2,30,10,0.006993,143.0,28,142,0.9930,108 109 125
BARTHOL2,30,10,0.006993,143.0,29,137,0.9580,135 130 136
BARTHOL2,30,10,0.006993,143.0,30,140,0.9790,110 117 118 126
