Instance,Stations(m),RankInBestRun,Fitness,Cycle,StationIndex,StationLoad,StationUtilization(Load/Cycle),TasksSequence
GUNTHER,12,5,0.022727,44.0,9,44,1.0000,11 23 26
GUNTHER,12,5,0.022727,44.0,10,28,0.6364,24 27
GUNTHER,12,5,0.022727,44.0,11,40,0.9091,33
GUNTHER,12,5,0.022727,44.0,12,40,0.9091,28
GUNTHER,12,6,0.022727,44.0,1,44,1.0000,1 2 17 5 34 29
GUNTHER,12,6,0.022727,44.0,2,44,1.0000,12 6
GUNTHER,12,6,0.022727,44.0,3,44,1.0000,10 7 18 8 3
GUNTHER,12,6,0.022727,44.0,4,44,1.0000,9 4
GUNTHER,12,6,0.022727,44.0,5,44,1.0000,13 19 14
GUNTHER,12,6,0.022727,44.0,6,44,1.0000,11 15 35
GUNTHER,12,6,0.022727,44.0,7,29,0.6591,20
GUNTHER,12,6,0.022727,44.0,8,40,0.9091,16 21 25
GUNTHER,12,6,0.022727,44.0,9,42,0.9545,22 26 30 31 23 32
GUNTHER,12,6,0.022727,44.0,10,28,0.6364,24 27
GUNTHER,12,6,0.022727,44.0,11,40,0.9091,28
GUNTHER,12,6,0.022727,44.0,12,40,0.9091,33
GUNTHER,12,7,0.022727,44.0,1,43,0.9773,1 2 5 3
GUNTHER,12,7,0.022727,44.0,2,44,1.0000,12 6
GUNTHER,12,7,0.022727,44.0,3,43,0.9773,10 8 17 7 14 18
GUNTHER,12,7,0.022727,44.0,4,44,1.0000,4 9
GUNTHER,12,7,0.022727,44.0,5,44,1.0000,11 15 29
GUNTHER,12,7,0.022727,44.0,6,44,1.0000,13 19 34
GUNTHER,12,7,0.022727,44.0,7,31,0.7045,16 35
GUNTHER,12,7,0.022727,44.0,8,40,0.9091,20 21 25
GUNTHER,12,7,0.022727,44.0,9,42,0.9545,26 22 23 30 31 32
GUNTHER,12,7,0.022727,44.0,10,28,0.6364,24 27
GUNTHER,12,7,0.022727,44.0,11,40,0.9091,33
GUNTHER,12,7,0.022727,44.0,12,40,0.9091,28
GUNTHER,12,8,0.022727,44.0,1,44,1.0000,17 1 2 5 29 35
GUNTHER,12,8,0.022727,44.0,2,44,1.0000,10 6
GUNTHER,12,8,0.022727,44.0,3,43,0.9773,12 7 14 18 8 34
GUNTHER,12,8,0.022727,44.0,4,43,0.9773,19 15 3
GUNTHER,12,8,0.022727,44.0,5,29,0.6591,20
GUNTHER,12,8,0.022727,44.0,6,40,0.9091,16 21 25
GUNTHER,12,8,0.022727,44.0,7,44,1.0000,9 4
GUNTHER,12,8,0.022727,44.0,8,43,0.9773,13 22 30 26
GUNTHER,12,8,0.022727,44.0,9,44,1.0000,11 23 31
GUNTHER,12,8,0.022727,44.0,10,29,0.6591,32 24 27
GUNTHER,12,8,0.022727,44.0,11,40,0.9091,28
GUNTHER,12,8,0.022727,44.0,12,40,0.9091,33
GUNTHER,12,9,0.022727,44.0,1,44,1.0000,17 1 5 2 29 34
GUNTHER,12,9,0.022727,44.0,2,44,1.0000,12 6
GUNTHER,12,9,0.022727,44.0,3,44,1.0000,10 8 3 7 18
GUNTHER,12,9,0.022727,44.0,4,44,1.0000,9 4
GUNTHER,12,9,0.022727,44.0,5,44,1.0000,13 19 14
GUNTHER,12,9,0.022727,44.0,6,44,1.0000,11 15 35
GUNTHER,12,9,0.022727,44.0,7,29,0.6591,20
GUNTHER,12,9,0.022727,44.0,8,40,0.9091,16 21 25
GUNTHER,12,9,0.022727,44.0,9,42,0.9545,22 23 30 31 32 26
GUNTHER,12,9,0.022727,44.0,10,28,0.6364,24 27
GUNTHER,12,9,0.022727,44.0,11,40,0.9091,28
GUNTHER,12,9,0.022727,44.0,12,40,0.9091,33
GUNTHER,12,10,0.022727,44.0,1,44,1.0000,17 1 5 2 34 29
GUNTHER,12,10,0.022727,44.0,2,44,1.0000,10 6
GUNTHER,12,10,0.022727,44.0,3,44,1.0000,7 12 8 3 18
GUNTHER,12,10,0.022727,44.0,4,44,1.0000,9 4
GUNTHER,12,10,0.022727,44.0,5,44,1.0000,11 19 14
GUNTHER,12,10,0.022727,44.0,6,44,1.0000,13 15 35
GUNTHER,12,10,0.022727,44.0,7,29,0.6591,20
GUNTHER,12,10,0.022727,44.0,8,40,0.9091,16 21 25
GUNTHER,12,10,0.022727,44.0,9,42,0.9545,30 31 22 23 26 32
GUNTHER,12,10,0.022727,44.0,10,28,0.6364,24 27
GUNTHER,12,10,0.022727,44.0,11,40,0.9091,28
GUNTHER,12,10,0.022727,44.0,12,40,0.9091,33
