Instance,Stations(m),RankInBestRun,Fitness,Cycle,StationIndex,StationLoad,StationUtilization(Load/Cycle),TasksSequence
BARTHOLD,12,5,0.002119,472.0,4,462,0.9788,34 147 64 65 66 99 63 67 119 139 12 13 42 43 97 6
BARTHOLD,12,5,0.002119,472.0,5,467,0.9894,74 94 75 71 143 146 85 68
BARTHOLD,12,5,0.002119,472.0,6,472,1.0000,79 80 4 8 7 9 5
BARTHOLD,12,5,0.002119,472.0,7,472,1.0000,10 14 15 16 17 18 19 20 23 21 140 73 88 86 96 104 87 22
BARTHOLD,12,5,0.002119,472.0,8,467,0.9894,44 148 24 28 25 27 26 29 31 36 100 81 95 98 101 37
BARTHOLD,12,5,0.002119,472.0,9,472,1.0000,102 103 127 38 39 45 40 46 47 54 76 90 48 49 89
BARTHOLD,12,5,0.002119,472.0,10,468,0.9915,41 111 112 72 134 113 114 123 120 124 128 129 121 77 78 82
BARTHOLD,12,5,0.002119,472.0,11,472,1.0000,130 131 137 116 117 118 83 84 106 107 110 115 125 55 133 135 136 122
BARTHOLD,12,5,0.002119,472.0,12,471,0.9979,108 109 126
BARTHOLD,12,6,0.002119,472.0,1,469,0.9936,93 144 138 1 92 74 32 141 61 60
BARTHOLD,12,6,0.002119,472.0,2,471,0.9979,142 64 132 42 65 11 91 12 13 119
BARTHOLD,12,6,0.002119,472.0,3,472,1.0000,105 33 35 52 62 63 56 50 51 69 57 2 3 4 6 66 30 7 67
BARTHOLD,12,6,0.002119,472.0,4,469,0.9936,58 73 86 96 104 87 88 9 99 100 139 140 43
BARTHOLD,12,6,0.002119,472.0,5,468,0.9915,44 94 68 95 98 5 53 143 85 59 97 70 89
BARTHOLD,12,6,0.002119,472.0,6,469,0.9936,79 146 80 81 147 48
BARTHOLD,12,6,0.002119,472.0,7,469,0.9936,75 145 148 8 10 14 16 125
BARTHOLD,12,6,0.002119,472.0,8,467,0.9894,15 34 17 19 18 20 22 24 23 21 26 71 101 102 103 127
BARTHOLD,12,6,0.002119,472.0,9,471,0.9979,25 27 28 29 31 36 37 38 45 39 46 40 41 47 54 55
BARTHOLD,12,6,0.002119,472.0,10,472,1.0000,49 90 111 72 134 133 112 113 123 128 120 135 124 114 76
BARTHOLD,12,6,0.002119,472.0,11,466,0.9873,136 115 121 122 77 78 82 83 84 106 107 110 129 130 137 131 116 117 118
BARTHOLD,12,6,0.002119,472.0,12,471,0.9979,108 109 126
BARTHOLD,12,7,0.002119,472.0,1,472,1.0000,30 2 58 132 92 11 42 59 33 144 3 57 61 62 93 60
BARTHOLD,12,7,0.002119,472.0,2,466,0.9873,4 35 1 8 7 56 50 51 69 52 64 65 66 5 6 9 88
BARTHOLD,12,7,0.002119,472.0,3,469,0.9936,141 91 73 96 86 104 99 138
BARTHOLD,12,7,0.002119,472.0,4,471,0.9979,142 100 139 140 43 44 94 63 67 68 98 32
BARTHOLD,12,7,0.002119,472.0,5,468,0.9915,95 101 102 74 75 97 34 85 146 143 12 13
BARTHOLD,12,7,0.002119,472.0,6,472,1.0000,79 80 81 53 10 70
BARTHOLD,12,7,0.002119,472.0,7,469,0.9936,145 148 87 147 14 15 16 17
BARTHOLD,12,7,0.002119,472.0,8,468,0.9915,105 119 19 18 20 23 22 21 24 25 28 27 71 103 127 26
BARTHOLD,12,7,0.002119,472.0,9,470,0.9958,29 31 36 37 38 39 45 46 47 49 40 41 54 76
BARTHOLD,12,7,0.002119,472.0,10,466,0.9873,48 72 89 90 77 78 55 133 111 112 113 116 123 124 114 115 125 128 82
BARTHOLD,12,7,0.002119,472.0,11,472,1.0000,120 134 135 136 121 122 83 84 106 107 110 129 130 131 137 117 118
BARTHOLD,12,7,0.002119,472.0,12,471,0.9979,108 109 126
BARTHOLD,12,8,0.002119,472.0,1,470,0.9958,11 61 138 139 132 62 63 12 60 140 70 1 33 52 64 2 93 94 59 56 73 42 65 57
BARTHOLD,12,8,0.002119,472.0,2,470,0.9958,144 43 50 51 53 99 13
BARTHOLD,12,8,0.002119,472.0,3,468,0.9915,100 141 142 58 147
BARTHOLD,12,8,0.002119,472.0,4,471,0.9979,145 148 91 74 75
BARTHOLD,12,8,0.002119,472.0,5,470,0.9958,30 32 34 96 104 88 86 87 105 119 92 3 6 9 66 67
BARTHOLD,12,8,0.002119,472.0,6,468,0.9915,71 4 8 10 68 98 7 5 14 16 15
BARTHOLD,12,8,0.002119,472.0,7,469,0.9936,17 18 19 20 22 23 35 97 95 101 103 102 127 44 69 85 146
BARTHOLD,12,8,0.002119,472.0,8,469,0.9936,79 80 81 143 21 24 28 27 26 25
BARTHOLD,12,8,0.002119,472.0,9,470,0.9958,29 31 36 37 38 39 45 46 40 41 47 49 54 76
BARTHOLD,12,8,0.002119,472.0,10,469,0.9936,72 90 89 77 48 134 78 82 83 84 111 112 113 120 123 124 114 55
BARTHOLD,12,8,0.002119,472.0,11,472,1.0000,116 117 118 121 122 126 115 125 133 135 136 106 107 110 128 129 137
BARTHOLD,12,8,0.002119,472.0,12,468,0.9915,108 109 130 131
BARTHOLD,12,9,0.002119,472.0,1,470,0.9958,32 91 2 132 50 60 42 70 30 64 61 141
BARTHOLD,12,9,0.002119,472.0,2,471,0.9979,62 105 119 3 56 73 33 35 11 94 142 65
BARTHOLD,12,9,0.002119,472.0,3,472,1.0000,96 57 74 138 139 43 44 63 51 12 13 140 1 5 52 92 66 67 6
BARTHOLD,12,9,0.002119,472.0,4,471,0.9979,104 99 100 68 95 98 101 102 4 8 7 58 88 59
BARTHOLD,12,9,0.002119,472.0,5,471,0.9979,9 93 144 53 69 85 146 103
BARTHOLD,12,9,0.002119,472.0,6,468,0.9915,79 80 81 75 97 86 48
BARTHOLD,12,9,0.002119,472.0,7,461,0.9767,145 148 147 87 143 10 14 89
BARTHOLD,12,9,0.002119,472.0,8,472,1.0000,16 34 15 17 18 19 20 21 22 24 23 71 127 25 28 27
BARTHOLD,12,9,0.002119,472.0,9,465,0.9852,26 29 31 36 37 38 45 46 47 39 40 41 49
BARTHOLD,12,9,0.002119,472.0,10,472,1.0000,54 72 90 111 55 133 112 113 116 123 117 118 124 120 128 129 76
BARTHOLD,12,9,0.002119,472.0,11,469,0.9936,114 115 125 134 135 136 121 122 126 77 78 82 83 84 106 107 110 131
BARTHOLD,12,9,0.002119,472.0,12,472,1.0000,108 109 130 137
BARTHOLD,12,10,0.002119,472.0,1,472,1.0000,1 132 42 58 33 2 144 138 74 61 11 12 70 50 62
BARTHOLD,12,10,0.002119,472.0,2,471,0.9979,141 30 139 93 92 56 73 86 96 43 32 51
BARTHOLD,12,10,0.002119,472.0,3,472,1.0000,44 34 94 69 79 3 60
BARTHOLD,12,10,0.002119,472.0,4,472,1.0000,85 59 75 97 145 6 9 13 57 52 87 88 63
BARTHOLD,12,10,0.002119,472.0,5,465,0.9852,53 104 140 142 147 4 80
BARTHOLD,12,10,0.002119,472.0,6,471,0.9979,143 148 146 8 10 91 105 81
BARTHOLD,12,10,0.002119,472.0,7,471,0.9979,119 64 71 65 99 100 35 7 5 14 66 67 68
BARTHOLD,12,10,0.002119,472.0,8,472,1.0000,16 15 17 18 19 20 22 23 24 95 98 101 102 103 127 21 27 25 26 28 29
BARTHOLD,12,10,0.002119,472.0,9,464,0.9831,31 36 37 38 39 40 45 46 47 48 41 54 89 55 90 76
BARTHOLD,12,10,0.002119,472.0,10,469,0.9936,49 111 72 134 77 78 112 113 128 123 114 120 115 133 82 83
BARTHOLD,12,10,0.002119,472.0,11,470,0.9958,84 106 107 108 124 129
BARTHOLD,12,10,0.002119,472.0,12,465,0.9852,109 110 125 130 131 137 116 117 118 121 122 126 135 136
