Instance,Stations(m),RankInBestRun,Fitness,Cycle,StationIndex,StationLoad,StationUtilization(Load/Cycle),TasksSequence
LUTZ1,12,8,0.000714,1400.0,9,1234,0.8814,22 25 24
LUTZ1,12,8,0.000714,1400.0,10,1246,0.8900,26 27
LUTZ1,12,8,0.000714,1400.0,11,1018,0.7271,28 29 30
LUTZ1,12,8,0.000714,1400.0,12,0,0.0000,
LUTZ1,12,9,0.000714,1400.0,1,1282,0.9157,2 1 5 6
LUTZ1,12,9,0.000714,1400.0,2,1386,0.9900,7 8 3 32
LUTZ1,12,9,0.000714,1400.0,3,1400,1.0000,4
LUTZ1,12,9,0.000714,1400.0,4,1158,0.8271,9 10
LUTZ1,12,9,0.000714,1400.0,5,1214,0.8671,11 12 13
LUTZ1,12,9,0.000714,1400.0,6,1276,0.9114,15 14 17
LUTZ1,12,9,0.000714,1400.0,7,1346,0.9614,19 20 16
LUTZ1,12,9,0.000714,1400.0,8,1322,0.9443,18 21 23
LUTZ1,12,9,0.000714,1400.0,9,1234,0.8814,22 25 24
LUTZ1,12,9,0.000714,1400.0,10,1246,0.8900,26 27
LUTZ1,12,9,0.000714,1400.0,11,1276,0.9114,28 29 30 31
LUTZ1,12,9,0.000714,1400.0,12,0,0.0000,
LUTZ1,12,10,0.000714,1400.0,1,1254,0.8957,3 2 1
LUTZ1,12,10,0.000714,1400.0,2,1400,1.0000,4
LUTZ1,12,10,0.000714,1400.0,3,1218,0.8700,5 6 8 7
LUTZ1,12,10,0.000714,1400.0,4,1354,0.9671,9 10 32
LUTZ1,12,10,0.000714,1400.0,5,1214,0.8671,11 12 13
LUTZ1,12,10,0.000714,1400.0,6,1354,0.9671,14 16 15
LUTZ1,12,10,0.000714,1400.0,7,1268,0.9057,17 19 20
LUTZ1,12,10,0.000714,1400.0,8,1388,0.9914,18 21 22 31
LUTZ1,12,10,0.000714,1400.0,9,1120,0.8000,25 24 30
LUTZ1,12,10,0.000714,1400.0,10,1246,0.8900,26 27
LUTZ1,12,10,0.000714,1400.0,11,1324,0.9457,28 23 29
LUTZ1,12,10,0.000714,1400.0,12,0,0.0000,
