Instance,Stations(m),RankInBestRun,Fitness,Cycle,StationIndex,StationLoad,StationUtilization(Load/Cycle),TasksSequence
TONGE70,17,3,0.004785,209.0,15,208,0.9952,49 46 52 36
TONGE70,17,3,0.004785,209.0,16,208,0.9952,54 56 37 38 39 40
TONGE70,17,3,0.004785,209.0,17,206,0.9856,42 43 64 47 50
TONGE70,17,4,0.004739,211.0,1,201,0.9526,15 16 5 30
TONGE70,17,4,0.004739,211.0,2,205,0.9716,1 41 2 3 4
TONGE70,17,4,0.004739,211.0,3,210,0.9953,68 9 10
TONGE70,17,4,0.004739,211.0,4,206,0.9763,11 17 69 70 7
TONGE70,17,4,0.004739,211.0,5,202,0.9573,18 19 22
TONGE70,17,4,0.004739,211.0,6,204,0.9668,20 6 24 21
TONGE70,17,4,0.004739,211.0,7,209,0.9905,8 12 57 58 59 65
TONGE70,17,4,0.004739,211.0,8,209,0.9905,13 60 61 67
TONGE70,17,4,0.004739,211.0,9,208,0.9858,14 23
TONGE70,17,4,0.004739,211.0,10,209,0.9905,25 29 31
TONGE70,17,4,0.004739,211.0,11,211,1.0000,26 28 27 32
TONGE70,17,4,0.004739,211.0,12,194,0.9194,33 34 35 51
TONGE70,17,4,0.004739,211.0,13,211,1.0000,53 48 56 36 37 38
TONGE70,17,4,0.004739,211.0,14,211,1.0000,44 45 62 66 49 52
TONGE70,17,4,0.004739,211.0,15,200,0.9479,63 64 39 40
TONGE70,17,4,0.004739,211.0,16,210,0.9953,46 47 55
TONGE70,17,4,0.004739,211.0,17,210,0.9953,54 42 43 50
TONGE70,17,5,0.004739,211.0,1,206,0.9763,15 1 69 41 70 5 24 30
TONGE70,17,5,0.004739,211.0,2,208,0.9858,9 16 17
TONGE70,17,5,0.004739,211.0,3,207,0.9810,2 3 68 65
TONGE70,17,5,0.004739,211.0,4,204,0.9668,4 6 7 61 67
TONGE70,17,5,0.004739,211.0,5,202,0.9573,18 19 22
TONGE70,17,5,0.004739,211.0,6,209,0.9905,10 11 20
TONGE70,17,5,0.004739,211.0,7,199,0.9431,8 12 21
TONGE70,17,5,0.004739,211.0,8,211,1.0000,13 57 58 59 60
TONGE70,17,5,0.004739,211.0,9,208,0.9858,14 23
TONGE70,17,5,0.004739,211.0,10,209,0.9905,25 29 31
TONGE70,17,5,0.004739,211.0,11,197,0.9336,33 27 32
TONGE70,17,5,0.004739,211.0,12,208,0.9858,28 34 26 35 51
TONGE70,17,5,0.004739,211.0,13,211,1.0000,53 56 44 45 52
TONGE70,17,5,0.004739,211.0,14,211,1.0000,62 63 64
TONGE70,17,5,0.004739,211.0,15,210,0.9953,46 47 55
TONGE70,17,5,0.004739,211.0,16,206,0.9763,36 37 38 39 54 66 40
TONGE70,17,5,0.004739,211.0,17,204,0.9668,48 49 42 43 50
TONGE70,17,6,0.004717,212.0,1,200,0.9434,5 9 10 30 24 1 41
TONGE70,17,6,0.004717,212.0,2,211,0.9953,15 16 70
TONGE70,17,6,0.004717,212.0,3,212,1.0000,18 17 19
TONGE70,17,6,0.004717,212.0,4,212,1.0000,57 20 22 2 58 69
TONGE70,17,6,0.004717,212.0,5,210,0.9906,3 4 6 59
TONGE70,17,6,0.004717,212.0,6,199,0.9387,7 8 21
TONGE70,17,6,0.004717,212.0,7,210,0.9906,11 12 68 60
TONGE70,17,6,0.004717,212.0,8,211,0.9953,14 65 50 67
TONGE70,17,6,0.004717,212.0,9,207,0.9764,13 23
TONGE70,17,6,0.004717,212.0,10,197,0.9292,25 27
TONGE70,17,6,0.004717,212.0,11,198,0.9340,29 31 26 28 61
TONGE70,17,6,0.004717,212.0,12,198,0.9340,32 33 34
TONGE70,17,6,0.004717,212.0,13,209,0.9858,35 51 53 44 45 36 37 38 39
TONGE70,17,6,0.004717,212.0,14,205,0.9670,46 62 48 52 40
TONGE70,17,6,0.004717,212.0,15,209,0.9858,63 64 42
TONGE70,17,6,0.004717,212.0,16,212,1.0000,49 56 43 55 66
TONGE70,17,6,0.004717,212.0,17,210,0.9906,54 47
TONGE70,17,7,0.004717,212.0,1,207,0.9764,15 16 1 5
TONGE70,17,7,0.004717,212.0,2,209,0.9858,18 17 41
TONGE70,17,7,0.004717,212.0,3,211,0.9953,70 9 10 69 24 30
TONGE70,17,7,0.004717,212.0,4,205,0.9670,11 2 3
TONGE70,17,7,0.004717,212.0,5,209,0.9858,4 6 7 19 57 58
TONGE70,17,7,0.004717,212.0,6,205,0.9670,8 22 59 12
TONGE70,17,7,0.004717,212.0,7,208,0.9811,20 21 68 60
TONGE70,17,7,0.004717,212.0,8,199,0.9387,14 55 66
TONGE70,17,7,0.004717,212.0,9,207,0.9764,13 23
TONGE70,17,7,0.004717,212.0,10,212,1.0000,25 27 65
TONGE70,17,7,0.004717,212.0,11,208,0.9811,26 33 34 67
TONGE70,17,7,0.004717,212.0,12,206,0.9717,28 29 31 32 61
TONGE70,17,7,0.004717,212.0,13,206,0.9717,35 51 36 44 53 62 37 38 39
TONGE70,17,7,0.004717,212.0,14,212,1.0000,63 48
TONGE70,17,7,0.004717,212.0,15,211,0.9953,49 45 46 52 40
TONGE70,17,7,0.004717,212.0,16,189,0.8915,54 56
TONGE70,17,7,0.004717,212.0,17,206,0.9717,42 43 64 47 50
TONGE70,17,8,0.004717,212.0,1,212,1.0000,9 5 30 15 1 41
TONGE70,17,8,0.004717,212.0,2,206,0.9717,16 17 2
TONGE70,17,8,0.004717,212.0,3,211,0.9953,18 19 57 70
TONGE70,17,8,0.004717,212.0,4,210,0.9906,20 21 22 3 24
TONGE70,17,8,0.004717,212.0,5,207,0.9764,4 10 11
TONGE70,17,8,0.004717,212.0,6,211,0.9953,69 68 6 7 58
TONGE70,17,8,0.004717,212.0,7,212,1.0000,8 12 59 60 65
TONGE70,17,8,0.004717,212.0,8,202,0.9528,13 56
TONGE70,17,8,0.004717,212.0,9,208,0.9811,14 23
TONGE70,17,8,0.004717,212.0,10,209,0.9858,25 29 31
TONGE70,17,8,0.004717,212.0,11,208,0.9811,33 34 26 67
TONGE70,17,8,0.004717,212.0,12,204,0.9623,27 28 32 35
TONGE70,17,8,0.004717,212.0,13,194,0.9151,61 44 51 52 45 36 37 38 39 40
TONGE70,17,8,0.004717,212.0,14,211,0.9953,42 53 54 43
TONGE70,17,8,0.004717,212.0,15,206,0.9717,55 62 48 49 66
TONGE70,17,8,0.004717,212.0,16,199,0.9387,63 50
TONGE70,17,8,0.004717,212.0,17,200,0.9434,46 47 64
TONGE70,17,9,0.004717,212.0,1,202,0.9528,15 5 24 16
TONGE70,17,9,0.004717,212.0,2,212,1.0000,17 18 19
TONGE70,17,9,0.004717,212.0,3,206,0.9717,20 21 57 58 22 1 41
TONGE70,17,9,0.004717,212.0,4,211,0.9953,69 2 70 30 9 59
TONGE70,17,9,0.004717,212.0,5,209,0.9858,10 11 3
TONGE70,17,9,0.004717,212.0,6,212,1.0000,68 4 6
TONGE70,17,9,0.004717,212.0,7,211,0.9953,7 8 12 65 66
TONGE70,17,9,0.004717,212.0,8,210,0.9906,14 61 67 60
TONGE70,17,9,0.004717,212.0,9,207,0.9764,13 23
TONGE70,17,9,0.004717,212.0,10,194,0.9151,25 26
TONGE70,17,9,0.004717,212.0,11,200,0.9434,28 31 32 27
TONGE70,17,9,0.004717,212.0,12,209,0.9858,33 34 29 35
TONGE70,17,9,0.004717,212.0,13,212,1.0000,44 48 49 36 51 37 38
TONGE70,17,9,0.004717,212.0,14,211,0.9953,62 63 64
TONGE70,17,9,0.004717,212.0,15,209,0.9858,56 45 52 39 53 55
TONGE70,17,9,0.004717,212.0,16,204,0.9623,54 46
TONGE70,17,9,0.004717,212.0,17,191,0.9009,47 40 42 43 50
TONGE70,17,10,0.004717,212.0,1,208,0.9811,15 5 1 9 69
TONGE70,17,10,0.004717,212.0,2,205,0.9670,70 10 11 30 24
TONGE70,17,10,0.004717,212.0,3,203,0.9575,16 17 41 60 65
TONGE70,17,10,0.004717,212.0,4,202,0.9528,18 19 22
TONGE70,17,10,0.004717,212.0,5,212,1.0000,57 58 59 20 21 61 55
TONGE70,17,10,0.004717,212.0,6,210,0.9906,2 3 68 67
TONGE70,17,10,0.004717,212.0,7,204,0.9623,4 7 6 50
TONGE70,17,10,0.004717,212.0,8,208,0.9811,8 12 49
TONGE70,17,10,0.004717,212.0,9,211,0.9953,13 48 43
TONGE70,17,10,0.004717,212.0,10,208,0.9811,14 23
TONGE70,17,10,0.004717,212.0,11,209,0.9858,25 29 31
TONGE70,17,10,0.004717,212.0,12,211,0.9953,26 28 27 32
TONGE70,17,10,0.004717,212.0,13,194,0.9151,33 34 35 51
TONGE70,17,10,0.004717,212.0,14,208,0.9811,44 62 53 52 56
TONGE70,17,10,0.004717,212.0,15,209,0.9858,63 64 42
TONGE70,17,10,0.004717,212.0,16,210,0.9906,54 36 37 38 45 39 40
TONGE70,17,10,0.004717,212.0,17,198,0.9340,46 47 66
